Position,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31,theta32,theta33,theta34,theta35,theta36,theta37,theta38,theta39,theta40,theta41,theta42,theta43,theta44,theta45,theta46,theta47,theta48,theta49,theta50,theta51,theta52,theta53,theta54,theta55,theta56,theta57,theta58,theta59,theta60,theta61,theta62,theta63,theta64,theta65
-0.799,0.860970615,0.869472817,0.879373669,0.890884969,0.904210925,0.919531353,0.936985473,0.956643863,0.978482538,1.002343867,1.027896759,1.054602685,1.08166833,1.108018399,1.13227086,1.152743039,1.166792615,1.166976593,1.166431367,1.165905363,1.165397374,1.164906297,1.164431126,1.163970941,1.163524893,1.163092207,1.162672163,1.162264098,1.1618674,1.161481499,1.161105867,1.160740012,1.160383476,1.160035831,1.159696677,1.15936564,1.15904237,1.158726538,1.158417835,1.158115969,1.157820667,1.15753167,1.157248735,1.156971633,1.156700144,1.156434063,1.156173195,1.155917354,1.155666364,1.15542006,1.155178281,1.154940877,1.154707704,1.154478626,1.154253511,1.154032234,1.153814677,1.153600726,1.153390272,1.153183211,1.152979444,1.152778874,1.152581412,1.152386968,1.152199942
-0.797,0.862548077,0.871122828,0.881099911,0.892687954,0.906086871,0.921470932,0.938972535,0.958654194,0.98048287,1.004291286,1.029738766,1.056278386,1.083110776,1.109158605,1.133043694,1.153095106,1.166719565,1.166876088,1.166331192,1.165805507,1.165297825,1.164807045,1.164332163,1.163872255,1.163426478,1.162994054,1.162574264,1.162166447,1.161769989,1.161384322,1.161008917,1.160643284,1.160286963,1.159939528,1.15960058,1.159269744,1.15894667,1.158631029,1.158322512,1.158020829,1.157725706,1.157436884,1.157154121,1.156877186,1.156605861,1.156339942,1.156079231,1.155823545,1.155572708,1.155326552,1.15508492,1.15484766,1.154614629,1.154385689,1.15416071,1.153939567,1.153722142,1.153508321,1.153297994,1.153091059,1.152887414,1.152686967,1.152489623,1.152295297,1.152108387
-0.795,0.864116995,0.872763997,0.882816765,0.894480724,0.907951474,0.923397747,0.940945146,0.960648194,0.982464915,1.006218553,1.031559078,1.057931442,1.084530531,1.110277293,1.133797673,1.153432654,1.166637601,1.166767101,1.166222563,1.165697223,1.165189875,1.164699418,1.164224847,1.163765242,1.163319758,1.162887617,1.162468103,1.162060554,1.161664357,1.161278943,1.160903785,1.160538391,1.160182305,1.159835099,1.159496373,1.159165754,1.158842892,1.158527459,1.158219145,1.15791766,1.157622731,1.157334099,1.157051521,1.156774768,1.156503622,1.156237877,1.155977338,1.15572182,1.155471147,1.155225154,1.15498368,1.154746576,1.154513698,1.154284908,1.154060077,1.15383908,1.153621797,1.153408116,1.153197928,1.152991129,1.152787618,1.152587302,1.152390089,1.15219589,1.152009105
-0.793,0.86567756,0.874396507,0.884524404,0.896263446,0.909804905,0.925311973,0.942903493,0.96262607,0.984428905,1.008125937,1.033358,1.059562197,1.085927965,1.111374841,1.13453316,1.153755989,1.166546934,1.166649837,1.166105684,1.165580716,1.165073726,1.164583616,1.164109381,1.163650101,1.163204932,1.162773097,1.16235388,1.161946619,1.161550702,1.161165561,1.160790668,1.160425534,1.160069699,1.159722738,1.159384252,1.159053867,1.158731234,1.158416024,1.158107928,1.157806656,1.157511935,1.157223508,1.15694113,1.156664573,1.156393619,1.156128061,1.155867707,1.155612369,1.155361874,1.155116055,1.154874752,1.154637815,1.154405102,1.154176474,1.153951802,1.153730961,1.153513832,1.153300303,1.153090263,1.15288361,1.152680244,1.152480069,1.152282995,1.152088934,1.151902283
-0.791,0.867229959,0.876020532,0.886222995,0.898036285,0.911647326,0.927213778,0.944847758,0.964588022,0.98637507,1.010013699,1.035135833,1.061170982,1.087303438,1.112451619,1.135250507,1.154065408,1.166447773,1.166524495,1.165980754,1.165456183,1.164949577,1.164459838,1.163985962,1.16352703,1.163082197,1.162650689,1.162231789,1.161824837,1.161429219,1.161044369,1.16066976,1.160304902,1.159949337,1.159602638,1.159264408,1.158934274,1.158611884,1.158296912,1.15798905,1.157688006,1.157393508,1.157105299,1.156823135,1.156546787,1.156276038,1.156010682,1.155750524,1.15549538,1.155245074,1.15499944,1.15475832,1.154521563,1.154289026,1.154060571,1.153836069,1.153615395,1.153398431,1.153185062,1.152975182,1.152768685,1.152565472,1.152365449,1.152168524,1.15197461,1.151788103
-0.789,0.86877437,0.877636242,0.887912702,0.899799398,0.913478893,0.929103324,0.946778115,0.966534246,0.988303632,1.011882096,1.036892865,1.062758125,1.088657301,1.113507987,1.135950055,1.154361203,1.166340319,1.16639127,1.165847966,1.165323818,1.16481762,1.164328275,1.16385478,1.163396217,1.162951743,1.162520582,1.162102019,1.161695394,1.161300095,1.160915555,1.160541248,1.160176683,1.159821404,1.159474984,1.159137027,1.158807158,1.158485028,1.158170309,1.157862694,1.157561893,1.157267632,1.156979655,1.156697718,1.156421593,1.156151061,1.155885919,1.15562597,1.155371032,1.155120927,1.154875491,1.154634565,1.154397999,1.154165648,1.153937378,1.153713056,1.15349256,1.15327577,1.153062574,1.152852862,1.152646531,1.152443483,1.15224362,1.152046854,1.151853096,1.151666742
-0.787,0.870310967,0.879243801,0.88959368,0.901552937,0.91529976,0.930980769,0.948694734,0.968464931,0.990214807,1.013731376,1.038629383,1.064323941,1.089989898,1.114544295,1.136632139,1.154643653,1.166224767,1.166250349,1.165707508,1.165183806,1.16467804,1.164189111,1.16371602,1.163257848,1.162813752,1.162382959,1.161964753,1.161558474,1.161163512,1.1607793,1.160405311,1.160041057,1.159686081,1.159339956,1.159002287,1.158672699,1.158350843,1.158036393,1.15772904,1.157428495,1.157134485,1.156846753,1.156565057,1.156289166,1.156018865,1.155753949,1.155494222,1.1552395,1.154989609,1.154744382,1.154503662,1.154267297,1.154035144,1.153807068,1.153582938,1.153362629,1.153146024,1.15293301,1.152723476,1.152517322,1.152314446,1.152114754,1.151918155,1.151724562,1.15153837
-0.785,0.871839916,0.880843368,0.891266082,0.903297048,0.917110074,0.932846267,0.950597781,0.970380263,0.992108806,1.015561781,1.040345662,1.065868742,1.091301561,1.115560886,1.137297082,1.154913033,1.166101307,1.166101915,1.165559562,1.16503633,1.164531018,1.164042529,1.163569862,1.163112102,1.162668405,1.162237999,1.161820168,1.161414254,1.161019647,1.16063578,1.160262127,1.1598982,1.159543543,1.15919773,1.158860363,1.158531071,1.158209505,1.157895337,1.15758826,1.157287985,1.156994239,1.156706766,1.156425322,1.15614968,1.155879622,1.155614943,1.155355449,1.155100957,1.15485129,1.154606283,1.154365779,1.154129626,1.153897682,1.153669811,1.153445882,1.153225772,1.153009361,1.152796538,1.152587193,1.152381223,1.15217853,1.151979017,1.151782595,1.151589176,1.151403154
-0.783,0.873361379,0.882435096,0.892930052,0.905031876,0.918909977,0.934699966,0.952487416,0.97228042,0.993985835,1.017373548,1.042041973,1.067392828,1.092592616,1.116558093,1.137945201,1.155169609,1.165970124,1.165946145,1.165404304,1.164881566,1.16437673,1.163888702,1.163416482,1.162959153,1.162515875,1.162085874,1.161668438,1.161262907,1.160868672,1.160485167,1.160111867,1.159748283,1.159393961,1.159048474,1.158711426,1.158382444,1.158061182,1.15774731,1.157440523,1.157140531,1.156847062,1.15655986,1.156278682,1.1560033,1.155733497,1.155469068,1.155209819,1.154955566,1.154706135,1.15446136,1.154221082,1.153985152,1.153753427,1.153525771,1.153302053,1.15308215,1.152865944,1.152653321,1.152444174,1.152238399,1.152035896,1.151836572,1.151640335,1.151447099,1.151261255
-0.781,0.874875513,0.884019132,0.894585733,0.906757556,0.920699607,0.936542008,0.954363794,0.974165577,0.995846093,1.019166908,1.043718581,1.068896495,1.093863382,1.11753624,1.138576805,1.155413641,1.165831396,1.165783212,1.165241906,1.164719684,1.164215348,1.163727802,1.163256047,1.16279917,1.16235633,1.161926755,1.161509731,1.161104601,1.160710755,1.160327629,1.159954697,1.159591473,1.1592375,1.158892355,1.158555639,1.158226983,1.157906037,1.157592476,1.157285992,1.156986297,1.156693118,1.156406199,1.156125299,1.155850189,1.155580652,1.155316484,1.155057491,1.15480349,1.154554305,1.154309772,1.154069731,1.153834035,1.153602538,1.153375107,1.15315161,1.152931925,1.152715932,1.152503519,1.152294579,1.152089006,1.151886704,1.151687577,1.151491534,1.151298488,1.151112832
