Position,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31,theta32,theta33,theta34,theta35,theta36,theta37,theta38,theta39,theta40,theta41,theta42,theta43,theta44,theta45,theta46,theta47,theta48,theta49,theta50,theta51,theta52,theta53,theta54,theta55,theta56,theta57,theta58,theta59,theta60,theta61,theta62,theta63,theta64,theta65
-0.739,-0.000171887299374812,-0.000104441897411045,-2.45829679918208e-05,5.18146967879155e-05,0.000128837890841462,0.000212145223407968,0.00030734294541684,0.000393055593485945,0.000523639332753253,0.000613853543811911,0.000657559983886549,0.000619070263815783,0.000472102509642162,0.000290608792541645,0.000293323136732452,0.000471061305107655,0.000702593754362017,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000715815892801945,0.000716047964570177
-0.737,-0.000173209509370003,-0.0001052452966219,-2.4772067745604e-05,5.22132713785918e-05,0.000129828951540242,0.000213777109741875,0.000309707121920047,0.000396079098051221,0.000527667327620586,0.000618575494148926,0.000662618137608753,0.000623832342768212,0.00047573406740864,0.000292844244791966,0.000295579468553471,0.000474684853608483,0.000707998321703264,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721322168900422,0.000721556025836102
-0.735,-0.000174531719365194,-0.000106048695832754,-2.49611674993873e-05,5.26118459692681e-05,0.000130820012239023,0.000215408996075783,0.000312071298423253,0.000399102602616498,0.000531695322487918,0.000623297444485941,0.000667676291330958,0.000628594421720641,0.000479365625175118,0.000295079697042286,0.00029783580037449,0.000478308402109311,0.00071340288904451,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000726828444998898,0.000727064087102026
-0.733,-0.000175853929360385,-0.000106852095043608,-2.51502672531705e-05,5.30104205599443e-05,0.000131811072937803,0.00021704088240969,0.00031443547492646,0.000402126107181774,0.000535723317355251,0.000628019394822956,0.000672734445053162,0.00063335650067307,0.000482997182941596,0.000297315149292606,0.000300092132195509,0.000481931950610139,0.000718807456385756,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732334721097375,0.000732572148367951
-0.731,-0.000177176139355576,-0.000107655494254462,-2.53393670069537e-05,5.34089951506206e-05,0.000132802133636584,0.000218672768743597,0.000316799651429666,0.000405149611747051,0.000539751312222584,0.00063274134515997,0.000677792598775366,0.000638118579625499,0.000486628740708074,0.000299550601542927,0.000302348464016528,0.000485555499110967,0.000724212023727003,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000737840997195851,0.000738080209633875
-0.729,-0.000178498349350767,-0.000108458893465316,-2.5528466760737e-05,5.38075697412969e-05,0.000133793194335364,0.000220304655077505,0.000319163827932873,0.000408173116312327,0.000543779307089916,0.000637463295496985,0.00068285075249757,0.000642880658577928,0.000490260298474552,0.000301786053793247,0.000304604795837547,0.000489179047611795,0.000729616591068249,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.000743347273294328,0.0007435882708998
-0.727,-0.000179820559345957,-0.000109262292676171,-2.57175665145202e-05,5.42061443319731e-05,0.000134784255034145,0.000221936541411412,0.000321528004436079,0.000411196620877604,0.000547807301957249,0.000642185245834,0.000687908906219775,0.000647642737530358,0.000493891856241031,0.000304021506043568,0.000306861127658566,0.000492802596112623,0.000735021158409495,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000748853549392804,0.000749096332165724
-0.725,-0.000181142769341148,-0.000110065691887025,-2.59066662683035e-05,5.46047189226494e-05,0.000135775315732925,0.00022356842774532,0.000323892180939286,0.00041422012544288,0.000551835296824582,0.000646907196171014,0.000692967059941979,0.000652404816482787,0.000497523414007509,0.000306256958293888,0.000309117459479585,0.000496426144613452,0.000740425725750741,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754359825491281,0.000754604393431649
-0.723,-0.000182464979336339,-0.000110869091097879,-2.60957660220867e-05,5.50032935133257e-05,0.000136766376431706,0.000225200314079227,0.000326256357442492,0.000417243630008157,0.000555863291691915,0.000651629146508029,0.000698025213664183,0.000657166895435216,0.000501154971773987,0.000308492410544208,0.000311373791300603,0.00050004969311428,0.000745830293091988,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000759866101589757,0.000760112454697573
-0.721,-0.00018378718933153,-0.000111672490308733,-2.62848657758699e-05,5.5401868104002e-05,0.000137757437130486,0.000226832200413135,0.000328620533945699,0.000420267134573433,0.000559891286559247,0.000656351096845044,0.000703083367386387,0.000661928974387645,0.000504786529540465,0.000310727862794529,0.000313630123121622,0.000503673241615108,0.000751234860433234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765372377688234,0.000765620515963497
-0.719,-0.000185109399326721,-0.000112475889519587,-2.64739655296532e-05,5.58004426946782e-05,0.000138748497829267,0.000228464086747042,0.000330984710448905,0.00042329063913871,0.00056391928142658,0.000661073047182058,0.000708141521108591,0.000666691053340074,0.000508418087306943,0.000312963315044849,0.000315886454942641,0.000507296790115936,0.00075663942777448,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.00077087865378671,0.000771128577229422
-0.717,-0.000186431609321912,-0.000113279288730442,-2.66630652834364e-05,5.61990172853545e-05,0.000139739558528047,0.00023009597308095,0.000333348886952112,0.000426314143703986,0.000567947276293913,0.000665794997519073,0.000713199674830796,0.000671453132292503,0.000512049645073422,0.000315198767295169,0.00031814278676366,0.000510920338616764,0.000762043995115727,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776384929885187,0.000776636638495346
-0.715,-0.000187753819317103,-0.000114082687941296,-2.68521650372196e-05,5.65975918760308e-05,0.000140730619226828,0.000231727859414857,0.000335713063455318,0.000429337648269263,0.000571975271161245,0.000670516947856088,0.000718257828553,0.000676215211244932,0.0005156812028399,0.00031743421954549,0.000320399118584679,0.000514543887117592,0.000767448562456973,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000781891205983663,0.000782144699761271
-0.713,-0.000189076029312293,-0.00011488608715215,-2.70412647910029e-05,5.69961664667071e-05,0.000141721679925608,0.000233359745748764,0.000338077239958525,0.000432361152834539,0.000576003266028578,0.000675238898193103,0.000723315982275204,0.000680977290197361,0.000519312760606378,0.00031966967179581,0.000322655450405698,0.00051816743561842,0.000772853129798219,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.00078739748208214,0.000787652761027195
-0.711,-0.000190398239307484,-0.000115689486363004,-2.72303645447861e-05,5.73947410573833e-05,0.000142712740624389,0.000234991632082672,0.000340441416461731,0.000435384657399816,0.000580031260895911,0.000679960848530117,0.000728374135997408,0.00068573936914979,0.000522944318372856,0.00032190512404613,0.000324911782226717,0.000521790984119248,0.000778257697139465,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.000792903758180616,0.00079316082229312
-0.709,-0.000191720449302675,-0.000116492885573858,-2.74194642985693e-05,5.77933156480596e-05,0.000143703801323169,0.000236623518416579,0.000342805592964937,0.000438408161965092,0.000584059255763244,0.000684682798867132,0.000733432289719613,0.00069050144810222,0.000526575876139334,0.000324140576296451,0.000327168114047735,0.000525414532620076,0.000783662264480712,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798410034279093,0.000798668883559044
-0.707,-0.000193042659297866,-0.000117296284784713,-2.76085640523526e-05,5.81918902387359e-05,0.00014469486202195,0.000238255404750487,0.000345169769468144,0.000441431666530369,0.000588087250630576,0.000689404749204147,0.000738490443441817,0.000695263527054649,0.000530207433905812,0.000326376028546771,0.000329424445868754,0.000529038081120904,0.000789066831821958,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000803916310377569,0.000804176944824969
-0.705,-0.000194364869293057,-0.000118099683995567,-2.77976638061358e-05,5.85904648294122e-05,0.00014568592272073,0.000239887291084394,0.00034753394597135,0.000444455171095645,0.000592115245497909,0.000694126699541161,0.000743548597164021,0.000700025606007078,0.000533838991672291,0.000328611480797091,0.000331680777689773,0.000532661629621733,0.000794471399163204,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809422586476046,0.000809685006090893
-0.703,-0.000195687079288248,-0.000118903083206421,-2.79867635599191e-05,5.89890394200884e-05,0.000146676983419511,0.000241519177418302,0.000349898122474557,0.000447478675660922,0.000596143240365242,0.000698848649878176,0.000748606750886225,0.000704787684959507,0.000537470549438769,0.000330846933047412,0.000333937109510792,0.000536285178122561,0.000799875966504451,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000814928862574522,0.000815193067356817
-0.701,-0.000197009289283439,-0.000119706482417275,-2.81758633137023e-05,5.93876140107647e-05,0.000147668044118291,0.000243151063752209,0.000352262298977763,0.000450502180226198,0.000600171235232574,0.000703570600215191,0.00075366490460843,0.000709549763911936,0.000541102107205247,0.000333082385297732,0.000336193441331811,0.000539908726623389,0.000805280533845697,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820435138672999,0.000820701128622742
-0.699,-0.00019833149927863,-0.000120509881628129,-2.83649630674855e-05,5.9786188601441e-05,0.000148659104817072,0.000244782950086117,0.00035462647548097,0.000453525684791475,0.000604199230099907,0.000708292550552206,0.000758723058330634,0.000714311842864365,0.000544733664971725,0.000335317837548052,0.00033844977315283,0.000543532275124217,0.000810685101186943,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000825941414771475,0.000826209189888666
-0.697,-0.00019965370927382,-0.000121313280838984,-2.85540628212688e-05,6.01847631921172e-05,0.000149650165515852,0.000246414836420024,0.000356990651984176,0.000456549189356751,0.00060822722496724,0.00071301450088922,0.000763781212052838,0.000719073921816794,0.000548365222738203,0.000337553289798373,0.000340706104973849,0.000547155823625045,0.000816089668528189,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831447690869952,0.000831717251154591
-0.695,-0.000200975919269011,-0.000122116680049838,-2.8743162575052e-05,6.05833377827935e-05,0.000150641226214633,0.000248046722753931,0.000359354828487383,0.000459572693922028,0.000612255219834573,0.000717736451226235,0.000768839365775042,0.000723836000769223,0.000551996780504681,0.000339788742048693,0.000342962436794868,0.000550779372125873,0.000821494235869436,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000836953966968428,0.000837225312420515
