"","TagID","RelGrp","DetDatetime","Visit","ArrayID"
"184","1134492",1,2012-04-05 15:01:00,1,"Rel"
"185","1134496",1,2012-04-05 15:01:00,1,"Rel"
"186","1134501",1,2012-04-05 19:10:00,1,"Rel"
"187","1134505",1,2012-04-05 19:10:00,1,"Rel"
"188","1134509",1,2012-04-05 19:10:00,1,"Rel"
"189","1134502",1,2012-04-05 19:10:00,1,"Rel"
"190","1134510",1,2012-04-05 19:10:00,1,"Rel"
"191","1134514",1,2012-04-05 19:10:00,1,"Rel"
"192","1134499",1,2012-04-05 19:10:00,1,"Rel"
"193","1134503",1,2012-04-05 19:10:00,1,"Rel"
"194","1134507",1,2012-04-05 19:10:00,1,"Rel"
"195","1134500",1,2012-04-05 19:10:00,1,"Rel"
"196","1134504",1,2012-04-05 19:10:00,1,"Rel"
"197","1134508",1,2012-04-05 19:10:00,1,"Rel"
"198","1134513",1,2012-04-05 19:11:00,1,"Rel"
"199","1134520",1,2012-04-05 19:11:00,1,"Rel"
"200","1134524",1,2012-04-05 19:11:00,1,"Rel"
"201","1134506",1,2012-04-05 19:11:00,1,"Rel"
"202","1134521",1,2012-04-05 19:11:00,1,"Rel"
"203","1134525",1,2012-04-05 19:11:00,1,"Rel"
"204","1134511",1,2012-04-05 19:11:00,1,"Rel"
"205","1134515",1,2012-04-05 19:11:00,1,"Rel"
"206","1134522",1,2012-04-05 19:11:00,1,"Rel"
"207","1134512",1,2012-04-05 19:11:00,1,"Rel"
"208","1134519",1,2012-04-05 19:11:00,1,"Rel"
"209","1134523",1,2012-04-05 19:11:00,1,"Rel"
"210","1134466",1,2012-04-05 23:06:00,1,"Rel"
"211","1134467",1,2012-04-05 23:06:00,1,"Rel"
"212","1134470",1,2012-04-05 23:06:00,1,"Rel"
"213","1134468",1,2012-04-05 23:06:00,1,"Rel"
"214","1134469",1,2012-04-05 23:06:00,1,"Rel"
"215","1134471",1,2012-04-05 23:06:00,1,"Rel"
"216","1134526",1,2012-04-05 23:06:00,1,"Rel"
"217","1134530",1,2012-04-05 23:06:00,1,"Rel"
"218","1134531",1,2012-04-05 23:06:00,1,"Rel"
"219","1134527",1,2012-04-05 23:06:00,1,"Rel"
"220","1134528",1,2012-04-05 23:06:00,1,"Rel"
"221","1134529",1,2012-04-05 23:06:00,1,"Rel"
"222","1134532",1,2012-04-05 23:08:00,1,"Rel"
"223","1134536",1,2012-04-05 23:08:00,1,"Rel"
"224","1134540",1,2012-04-05 23:08:00,1,"Rel"
"225","1134533",1,2012-04-05 23:08:00,1,"Rel"
"226","1134537",1,2012-04-05 23:08:00,1,"Rel"
"227","1134541",1,2012-04-05 23:08:00,1,"Rel"
"228","1134534",1,2012-04-05 23:08:00,1,"Rel"
"229","1134538",1,2012-04-05 23:08:00,1,"Rel"
"230","1134542",1,2012-04-05 23:08:00,1,"Rel"
"231","1134535",1,2012-04-05 23:08:00,1,"Rel"
"232","1134539",1,2012-04-05 23:08:00,1,"Rel"
"233","1134543",1,2012-04-05 23:08:00,1,"Rel"
"234","1134544",1,2012-04-05 23:16:00,1,"Rel"
"235","1134548",1,2012-04-05 23:16:00,1,"Rel"
"236","1134555",1,2012-04-05 23:16:00,1,"Rel"
"237","1134545",1,2012-04-05 23:16:00,1,"Rel"
"238","1134552",1,2012-04-05 23:16:00,1,"Rel"
"239","1134556",1,2012-04-05 23:16:00,1,"Rel"
"240","1134546",1,2012-04-05 23:16:00,1,"Rel"
"241","1134553",1,2012-04-05 23:16:00,1,"Rel"
"242","1134557",1,2012-04-05 23:16:00,1,"Rel"
"243","1134547",1,2012-04-05 23:16:00,1,"Rel"
"244","1134554",1,2012-04-05 23:16:00,1,"Rel"
"245","1134558",1,2012-04-05 23:16:00,1,"Rel"
"246","1134559",1,2012-04-06 02:59:00,1,"Rel"
"247","1134563",1,2012-04-06 02:59:00,1,"Rel"
"248","1134567",1,2012-04-06 02:59:00,1,"Rel"
"249","1134560",1,2012-04-06 02:59:00,1,"Rel"
"250","1134564",1,2012-04-06 02:59:00,1,"Rel"
"251","1134568",1,2012-04-06 02:59:00,1,"Rel"
"252","1134561",1,2012-04-06 02:59:00,1,"Rel"
"253","1134565",1,2012-04-06 02:59:00,1,"Rel"
"254","1134569",1,2012-04-06 02:59:00,1,"Rel"
"255","1134562",1,2012-04-06 02:59:00,1,"Rel"
"256","1134566",1,2012-04-06 02:59:00,1,"Rel"
"257","1134570",1,2012-04-06 02:59:00,1,"Rel"
"258","1134550",1,2012-04-06 03:00:00,1,"Rel"
"259","1134571",1,2012-04-06 03:00:00,1,"Rel"
"260","1134579",1,2012-04-06 03:00:00,1,"Rel"
"261","1134572",1,2012-04-06 03:00:00,1,"Rel"
"262","1134576",1,2012-04-06 03:00:00,1,"Rel"
"263","1134580",1,2012-04-06 03:00:00,1,"Rel"
"264","1134573",1,2012-04-06 03:00:00,1,"Rel"
"265","1134577",1,2012-04-06 03:00:00,1,"Rel"
"266","1134581",1,2012-04-06 03:00:00,1,"Rel"
"267","1134574",1,2012-04-06 03:00:00,1,"Rel"
"268","1134578",1,2012-04-06 03:00:00,1,"Rel"
"269","1134582",1,2012-04-06 03:00:00,1,"Rel"
"270","1134594",1,2012-04-06 06:59:00,1,"Rel"
"271","1134598",1,2012-04-06 06:59:00,1,"Rel"
"272","1134602",1,2012-04-06 06:59:00,1,"Rel"
"273","1134595",1,2012-04-06 06:59:00,1,"Rel"
"274","1134599",1,2012-04-06 06:59:00,1,"Rel"
"275","1134603",1,2012-04-06 06:59:00,1,"Rel"
"276","1134592",1,2012-04-06 06:59:00,1,"Rel"
"277","1134596",1,2012-04-06 06:59:00,1,"Rel"
"278","1134600",1,2012-04-06 06:59:00,1,"Rel"
"279","1134593",1,2012-04-06 06:59:00,1,"Rel"
"280","1134597",1,2012-04-06 06:59:00,1,"Rel"
"281","1134601",1,2012-04-06 06:59:00,1,"Rel"
"282","1134606",1,2012-04-06 07:00:00,1,"Rel"
"283","1134610",1,2012-04-06 07:00:00,1,"Rel"
"284","1134614",1,2012-04-06 07:00:00,1,"Rel"
"285","1134607",1,2012-04-06 07:00:00,1,"Rel"
"286","1134611",1,2012-04-06 07:00:00,1,"Rel"
"287","1134618",1,2012-04-06 07:00:00,1,"Rel"
"288","1134604",1,2012-04-06 07:00:00,1,"Rel"
"289","1134608",1,2012-04-06 07:00:00,1,"Rel"
"290","1134612",1,2012-04-06 07:00:00,1,"Rel"
"291","1134605",1,2012-04-06 07:00:00,1,"Rel"
"292","1134609",1,2012-04-06 07:00:00,1,"Rel"
"293","1134613",1,2012-04-06 07:00:00,1,"Rel"
"294","1134622",1,2012-04-06 07:04:00,1,"Rel"
"295","1134626",1,2012-04-06 07:04:00,1,"Rel"
"296","1134630",1,2012-04-06 07:04:00,1,"Rel"
"297","1134619",1,2012-04-06 07:04:00,1,"Rel"
"298","1134623",1,2012-04-06 07:04:00,1,"Rel"
"299","1134627",1,2012-04-06 07:04:00,1,"Rel"
"300","1134620",1,2012-04-06 07:04:00,1,"Rel"
"301","1134624",1,2012-04-06 07:04:00,1,"Rel"
"302","1134628",1,2012-04-06 07:04:00,1,"Rel"
"303","1134621",1,2012-04-06 07:04:00,1,"Rel"
"304","1134625",1,2012-04-06 07:04:00,1,"Rel"
"305","1134629",1,2012-04-06 07:04:00,1,"Rel"
"306","1134633",1,2012-04-06 11:00:00,1,"Rel"
"307","1134637",1,2012-04-06 11:00:00,1,"Rel"
"308","1134641",1,2012-04-06 11:00:00,1,"Rel"
"309","1134634",1,2012-04-06 11:00:00,1,"Rel"
"310","1134638",1,2012-04-06 11:00:00,1,"Rel"
"311","1134642",1,2012-04-06 11:00:00,1,"Rel"
"312","1134631",1,2012-04-06 11:00:00,1,"Rel"
"313","1134635",1,2012-04-06 11:00:00,1,"Rel"
"314","1134639",1,2012-04-06 11:00:00,1,"Rel"
"315","1134632",1,2012-04-06 11:00:00,1,"Rel"
"316","1134636",1,2012-04-06 11:00:00,1,"Rel"
"317","1134640",1,2012-04-06 11:00:00,1,"Rel"
"318","1134587",1,2012-04-06 11:01:00,1,"Rel"
"319","1134590",1,2012-04-06 11:01:00,1,"Rel"
"320","1134591",1,2012-04-06 11:01:00,1,"Rel"
"321","1134586",1,2012-04-06 11:01:00,1,"Rel"
"322","1134588",1,2012-04-06 11:01:00,1,"Rel"
"323","1134589",1,2012-04-06 11:01:00,1,"Rel"
"324","1134647",1,2012-04-06 15:02:00,1,"Rel"
"325","1134654",1,2012-04-06 15:02:00,1,"Rel"
"326","1134658",1,2012-04-06 15:02:00,1,"Rel"
"327","1134651",1,2012-04-06 15:02:00,1,"Rel"
"328","1134655",1,2012-04-06 15:02:00,1,"Rel"
"329","1134659",1,2012-04-06 15:02:00,1,"Rel"
"330","1134652",1,2012-04-06 15:02:00,1,"Rel"
"331","1134656",1,2012-04-06 15:02:00,1,"Rel"
"332","1134660",1,2012-04-06 15:02:00,1,"Rel"
"333","1134657",1,2012-04-06 15:02:00,1,"Rel"
"334","1134661",1,2012-04-06 15:02:00,1,"Rel"
"335","1134665",1,2012-04-06 15:02:00,1,"Rel"
"336","1134662",1,2012-04-06 15:02:00,1,"Rel"
"337","1134666",1,2012-04-06 15:02:00,1,"Rel"
"338","1134670",1,2012-04-06 15:02:00,1,"Rel"
"339","1134663",1,2012-04-06 15:02:00,1,"Rel"
"340","1134667",1,2012-04-06 15:02:00,1,"Rel"
"341","1134674",1,2012-04-06 15:02:00,1,"Rel"
"342","1134664",1,2012-04-06 15:02:00,1,"Rel"
"343","1134668",1,2012-04-06 15:02:00,1,"Rel"
"344","1134675",1,2012-04-06 15:02:00,1,"Rel"
"345","1134669",1,2012-04-06 15:02:00,1,"Rel"
"346","1134676",1,2012-04-06 15:02:00,1,"Rel"
"347","1134680",1,2012-04-06 15:02:00,1,"Rel"
"348","1134678",1,2012-04-06 18:59:00,1,"Rel"
"349","1134682",1,2012-04-06 18:59:00,1,"Rel"
"350","1134686",1,2012-04-06 18:59:00,1,"Rel"
"351","1134679",1,2012-04-06 18:59:00,1,"Rel"
"352","1134683",1,2012-04-06 18:59:00,1,"Rel"
"353","1134687",1,2012-04-06 18:59:00,1,"Rel"
"354","1134684",1,2012-04-06 18:59:00,1,"Rel"
"355","1134688",1,2012-04-06 18:59:00,1,"Rel"
"356","1134692",1,2012-04-06 18:59:00,1,"Rel"
"357","1134677",1,2012-04-06 18:59:00,1,"Rel"
"358","1134681",1,2012-04-06 18:59:00,1,"Rel"
"359","1134685",1,2012-04-06 18:59:00,1,"Rel"
"360","1134689",1,2012-04-06 18:59:00,1,"Rel"
"361","1134693",1,2012-04-06 18:59:00,1,"Rel"
"362","1134697",1,2012-04-06 18:59:00,1,"Rel"
"363","1134690",1,2012-04-06 18:59:00,1,"Rel"
"364","1134694",1,2012-04-06 18:59:00,1,"Rel"
"365","1134698",1,2012-04-06 18:59:00,1,"Rel"
"366","1134691",1,2012-04-06 18:59:00,1,"Rel"
"367","1134695",1,2012-04-06 18:59:00,1,"Rel"
"368","1134699",1,2012-04-06 18:59:00,1,"Rel"
"369","1134646",1,2012-04-06 18:59:00,1,"Rel"
"370","1134696",1,2012-04-06 18:59:00,1,"Rel"
"371","1134700",1,2012-04-06 18:59:00,1,"Rel"
"372","1134643",1,2012-04-06 22:57:00,1,"Rel"
"373","1134645",1,2012-04-06 22:57:00,1,"Rel"
"374","1134644",1,2012-04-06 22:57:00,1,"Rel"
"375","1134653",1,2012-04-06 22:57:00,1,"Rel"
"376","1134701",1,2012-04-06 22:57:00,1,"Rel"
"377","1134703",1,2012-04-06 22:57:00,1,"Rel"
"378","1134702",1,2012-04-06 22:57:00,1,"Rel"
"379","1134707",1,2012-04-06 22:57:00,1,"Rel"
"380","1134761",1,2012-04-06 22:57:00,1,"Rel"
"381","1134765",1,2012-04-06 22:57:00,1,"Rel"
"382","1134811",1,2012-04-06 22:57:00,1,"Rel"
"383","1134816",1,2012-04-06 22:57:00,1,"Rel"
"384","1134712",1,2012-04-06 22:58:00,1,"Rel"
"385","1134716",1,2012-04-06 22:58:00,1,"Rel"
"386","1134720",1,2012-04-06 22:58:00,1,"Rel"
"387","1134713",1,2012-04-06 22:58:00,1,"Rel"
"388","1134717",1,2012-04-06 22:58:00,1,"Rel"
"389","1134721",1,2012-04-06 22:58:00,1,"Rel"
"390","1134718",1,2012-04-06 22:58:00,1,"Rel"
"391","1134722",1,2012-04-06 22:58:00,1,"Rel"
"392","1134726",1,2012-04-06 22:58:00,1,"Rel"
"393","1134719",1,2012-04-06 22:58:00,1,"Rel"
"394","1134723",1,2012-04-06 22:58:00,1,"Rel"
"395","1134727",1,2012-04-06 22:58:00,1,"Rel"
"396","1134724",1,2012-04-06 23:06:00,1,"Rel"
"397","1134728",1,2012-04-06 23:06:00,1,"Rel"
"398","1134732",1,2012-04-06 23:06:00,1,"Rel"
"399","1134725",1,2012-04-06 23:06:00,1,"Rel"
"400","1134729",1,2012-04-06 23:06:00,1,"Rel"
"401","1134733",1,2012-04-06 23:06:00,1,"Rel"
"402","1134730",1,2012-04-06 23:06:00,1,"Rel"
"403","1134734",1,2012-04-06 23:06:00,1,"Rel"
"404","1134738",1,2012-04-06 23:06:00,1,"Rel"
"405","1134731",1,2012-04-06 23:06:00,1,"Rel"
"406","1134735",1,2012-04-06 23:06:00,1,"Rel"
"407","1134743",1,2012-04-06 23:06:00,1,"Rel"
"408","1134736",1,2012-04-07 02:59:00,1,"Rel"
"409","1134740",1,2012-04-07 02:59:00,1,"Rel"
"410","1134744",1,2012-04-07 02:59:00,1,"Rel"
"411","1134737",1,2012-04-07 02:59:00,1,"Rel"
"412","1134741",1,2012-04-07 02:59:00,1,"Rel"
"413","1134745",1,2012-04-07 02:59:00,1,"Rel"
"414","1134585",1,2012-04-07 02:59:00,1,"Rel"
"415","1134742",1,2012-04-07 02:59:00,1,"Rel"
"416","1134746",1,2012-04-07 02:59:00,1,"Rel"
"417","1134739",1,2012-04-07 02:59:00,1,"Rel"
"418","1134750",1,2012-04-07 02:59:00,1,"Rel"
"419","1134754",1,2012-04-07 02:59:00,1,"Rel"
"420","1134751",1,2012-04-07 03:00:00,1,"Rel"
"421","1134755",1,2012-04-07 03:00:00,1,"Rel"
"422","1134757",1,2012-04-07 03:00:00,1,"Rel"
"423","1134549",1,2012-04-07 03:00:00,1,"Rel"
"424","1134756",1,2012-04-07 03:00:00,1,"Rel"
"425","1134758",1,2012-04-07 03:00:00,1,"Rel"
"426","1134708",1,2012-04-07 03:00:00,1,"Rel"
"427","1134710",1,2012-04-07 03:00:00,1,"Rel"
"428","1134714",1,2012-04-07 03:00:00,1,"Rel"
"429","1134709",1,2012-04-07 03:00:00,1,"Rel"
"430","1134711",1,2012-04-07 03:00:00,1,"Rel"
"431","1134715",1,2012-04-07 03:00:00,1,"Rel"
"432","1134759",1,2012-04-07 07:00:00,1,"Rel"
"433","1134763",1,2012-04-07 07:00:00,1,"Rel"
"434","1134767",1,2012-04-07 07:00:00,1,"Rel"
"435","1134760",1,2012-04-07 07:00:00,1,"Rel"
"436","1134764",1,2012-04-07 07:00:00,1,"Rel"
"437","1134768",1,2012-04-07 07:00:00,1,"Rel"
"438","1134769",1,2012-04-07 07:00:00,1,"Rel"
"439","1134773",1,2012-04-07 07:00:00,1,"Rel"
"440","1134777",1,2012-04-07 07:00:00,1,"Rel"
"441","1134762",1,2012-04-07 07:00:00,1,"Rel"
"442","1134766",1,2012-04-07 07:00:00,1,"Rel"
"443","1134770",1,2012-04-07 07:00:00,1,"Rel"
"444","1134771",1,2012-04-07 07:02:00,1,"Rel"
"445","1134775",1,2012-04-07 07:02:00,1,"Rel"
"446","1134779",1,2012-04-07 07:02:00,1,"Rel"
"447","1134772",1,2012-04-07 07:02:00,1,"Rel"
"448","1134776",1,2012-04-07 07:02:00,1,"Rel"
"449","1134783",1,2012-04-07 07:02:00,1,"Rel"
"450","1134784",1,2012-04-07 07:02:00,1,"Rel"
"451","1134788",1,2012-04-07 07:02:00,1,"Rel"
"452","1134792",1,2012-04-07 07:02:00,1,"Rel"
"453","1134774",1,2012-04-07 07:02:00,1,"Rel"
"454","1134778",1,2012-04-07 07:02:00,1,"Rel"
"455","1134785",1,2012-04-07 07:02:00,1,"Rel"
"456","1134786",1,2012-04-07 11:01:00,1,"Rel"
"457","1134790",1,2012-04-07 11:01:00,1,"Rel"
"458","1134794",1,2012-04-07 11:01:00,1,"Rel"
"459","1134787",1,2012-04-07 11:01:00,1,"Rel"
"460","1134791",1,2012-04-07 11:01:00,1,"Rel"
"461","1134795",1,2012-04-07 11:01:00,1,"Rel"
"462","1134796",1,2012-04-07 11:01:00,1,"Rel"
"463","1134800",1,2012-04-07 11:01:00,1,"Rel"
"464","1134804",1,2012-04-07 11:01:00,1,"Rel"
