"","TagID","FL_mm"
"799",9812.04,320
"800",10106.04,275
"801",10400.04,280
"802",10694.04,268
"803",10988.04,211
"804",6872.04,242
"805",7166.04,237
"806",7362.04,226
"807",7460.04,292
"808",7901.04,260
"809",7999.04,255
"810",8097.04,256
"811",8195.04,175
"812",8391.04,271
"813",8489.04,315
"814",8685.04,302
"815",9518.04,255
"816",5059.04,272
"817",5255.04,286
"818",5549.04,264
"819",5843.04,255
"820",6137.04,289
"821",6431.04,270
"822",6725.04,290
"823",7068.04,260
"824",7656.04,267
"825",8783.04,360
"826",8979.04,287
"827",9077.04,274
"828",9273.04,240
"829",9420.04,286
"830",9616.04,256
"831",9714.04,275
"832",9861.04,295
"833",10008.04,283
"834",10155.04,240
"835",10302.04,245
"836",10449.04,276
"837",10596.04,248
"838",10743.04,252
"839",10890.04,293
"840",5430.04,243
"841",5724.04,287
"842",5969.04,225
"843",6263.04,263
"844",8027.04,274
"845",10477.04,261
"846",10673.04,302
"847",10771.04,257
"848",5087.04,281
"849",5675.04,282
"850",7145.04,292
"851",10183.04,290
"852",5038.04,266
"853",6018.04,270
"854",6900.04,285
"855",9301.04,275
"856",6312.04,247
"857",6606.04,275
"858",7194.04,291
"859",7439.04,247
"860",7488.04,290
"861",7733.04,303
"862",9595.04,280
"863",9889.04,273
"864",8419.04,285
"865",8713.04,295
"866",5332.04,259
"867",6557.04,258
"868",6851.04,264
"869",7782.04,260
"870",7831.04,263
"871",8076.04,325
"872",8370.04,278
"873",8664.04,285
"874",8958.04,240
"875",9252.04,278
"876",6655.04,175
"877",8125.04,274
"878",8321.04,291
"879",8615.04,263
"880",8909.04,259
"881",9007.04,275
"882",9203.04,252
"883",9243.02,260
"884",9791.04,293
"885",10085.04,275
"886",5136.04,296
"887",5479.04,253
"888",5773.04,300
"889",6067.04,215
"890",6361.04,255
"891",6949.04,266
"892",7243.04,293
"893",7537.04,208
"894",9497.04,266
"895",9546.04,238
"896",9840.04,275
"897",10134.04,305
"898",10379.04,260
"899",10428.04,298
"900",10722.04,296
"901",5234.04,269
"902",5283.04,306
"903",5577.04,313
"904",5626.04,309
"905",5871.04,309
"906",5920.04,313
"907",6165.04,252
"908",6214.04,275
"909",6459.04,341
"910",6508.04,287
"911",6802.04,212
"912",7586.04,281
"913",7635.04,309
"914",7880.04,283
"915",8174.04,240
"916",8468.04,251
"917",8762.04,268
"918",9056.04,260
"919",9350.04,263
"920",9644.04,295
"921",9938.04,305
"922",10232.04,252
"923",10526.04,271
"924",10820.04,251
"925",5185.04,273
"926",5528.04,216
"927",5822.04,291
"928",6116.04,277
"929",6410.04,246
"930",6704.04,230
"931",6753.04,326
"932",6998.04,264
"933",7047.04,271
"934",7096.04,290
"935",7292.04,274
"936",7341.04,293
"937",7390.04,312
"938",7684.04,285
"939",7929.04,273
"940",7978.04,285
"941",8223.04,279
"942",8272.04,281
"943",8517.04,268
"944",8566.04,286
"945",8811.04,256
"946",8860.04,351
"947",9105.04,267
"948",9154.04,286
"949",9399.04,292
"950",9448.04,274
"951",9693.04,268
"952",9742.04,271
"953",9987.04,275
"954",10036.04,294
"955",10281.04,280
"956",10330.04,318
"957",10575.04,268
"958",10624.04,312
"959",10869.04,268
"960",10918.04,261
"991",5017.04,245
"992",5164.04,246
"993",5409.04,290
"994",5605.04,325
"995",5850.04,275
"996",5997.04,242
"997",6242.04,278
"998",6389.04,294
"999",6634.04,300
"1000",6781.04,300
"1001",7026.04,273
"1002",7075.04,277
"1003",7418.04,280
"1004",7467.04,303
"1005",7516.04,270
"1006",7810.04,300
"1007",7859.04,293
"1008",7908.04,283
"1009",7957.04,307
"1010",8202.04,285
"1011",8300.04,302
"1012",8349.04,318
"1013",8643.04,272
"1014",8692.04,303
"1015",8741.04,295
"1016",9084.04,300
"1017",9133.04,286
"1018",9182.04,317
"1019",9476.04,279
"1020",9525.04,265
"1021",9868.04,290
"1022",9917.04,289
"1023",10260.04,288
"1024",10309.04,300
"1025",10701.04,245
"1026",10750.04,252
"1057",5066.04,300
"1058",5115.04,270
"1059",5458.04,307
"1060",5507.04,287
"1061",7124.04,300
"1062",7173.04,280
"1063",7565.04,290
"1064",8251.04,279
"1065",8594.04,280
"1066",9035.04,285
"1067",9427.04,255
"1068",9574.04,269
"1069",5899.04,275
"1070",5948.04,275
"1071",6291.04,263
"1072",6340.04,274
"1073",6683.04,277
"1074",6732.04,242
"1075",9819.04,266
"1076",9966.04,282
"1077",10211.04,275
"1078",10358.04,281
"1079",10652.04,295
"1080",10799.04,246
"1111",5213.04,387
"1112",5360.04,283
"1113",5654.04,289
"1114",5801.04,287
"1115",6046.04,315
"1116",6193.04,276
"1117",9329.04,315
"1118",9721.04,270
"1119",10064.04,268
"1120",10505.04,294
"1121",10554.04,283
"1122",10897.04,291
"1123",6830.04,275
"1124",6977.04,255
"1125",7369.04,292
"1126",8398.04,309
"1127",9280.04,238
"1128",9672.04,275
"1129",10113.04,263
"1130",10946.04,232
"1131",6438.04,311
"1132",6585.04,280
"1133",7271.04,262
"1134",8937.04,300
"1135",7222.04,277
"1136",7663.04,285
"1137",7712.04,284
"1138",7761.04,295
"1139",8104.04,220
"1140",8496.04,280
"1141",7614.04,262
"1142",8006.04,296
"1143",8055.04,287
"1144",8153.04,295
"1145",8447.04,276
"1146",8545.04,255
"1177",6536.04,310
"1178",6928.04,292
"1179",5262.04,274
"1180",5311.04,251
"1181",5703.04,270
"1182",5752.04,265
"1183",6095.04,251
"1184",6144.04,262
"1185",6487.04,293
"1186",6879.04,277
"1187",7320.04,296
"1188",8839.04,258
"1189",8888.04,268
"1190",8986.04,285
"1191",9231.04,269
"1192",9378.04,275
"1193",9623.04,272
"1194",9770.04,308
"1195",10015.04,252
"1196",10162.04,265
"1197",10456.04,240
"1198",10603.04,285
"1199",10848.04,272
"1200",10995.04,293
"1201",5045.04,224
"1202",5094.04,266
"1203",5192.04,298
"1204",5486.04,298
"1205",5584.04,286
"1206",5878.04,279
"1207",5927.04,271
"1208",5976.04,269
"1209",6270.04,295
"1210",6368.04,309
"1211",6662.04,270
"1212",6760.04,302
"1213",7054.04,246
"1214",7103.04,254
"1215",7152.04,282
"1216",7495.04,275
"1217",7593.04,275
"1218",7887.04,261
"1219",7985.04,300
"1220",8230.04,262
"1221",8279.04,287
"1222",8328.04,289
"1223",8377.04,258
"1224",8622.04,294
"1225",8720.04,270
"1226",8769.04,301
"1227",9014.04,250
"1228",9112.04,280
"1229",9406.04,263
"1230",9504.04,293
"1231",9798.04,271
"1232",9896.04,293
"1233",10190.04,299
"1234",10337.04,275
"1235",10631.04,286
"1236",10729.04,277
"1267",5143.04,273
"1268",5437.04,269
"1269",5535.04,285
"1270",5829.04,285
"1271",6221.04,292
"1272",6319.04,267
"1273",6613.04,305
"1274",6711.04,264
"1275",7201.04,271
"1276",7446.04,287
"1277",7544.04,308
"1278",7838.04,235
"1279",7936.04,280
"1280",8671.04,278
"1281",9063.04,300
"1282",9161.04,286
"1283",9455.04,298
"1284",9553.04,256
"1285",9847.04,283
"1286",9945.04,293
"1287",10288.04,296
"1288",10386.04,274
"1289",10680.04,283
"1290",10778.04,255
"1321",5339.04,298
"1322",5731.04,260
"1323",6025.04,283
"1324",6123.04,310
"1325",6172.04,257
"1326",6466.04,288
"1327",6515.04,297
"1328",6956.04,270
"1329",7299.04,298
"1330",7348.04,265
"1331",8034.04,310
"1332",8573.04,319
"1333",8965.04,281
"1334",9210.04,305
"1335",9259.04,276
"1336",9602.04,307
"1337",9651.04,294
"1338",9749.04,271
"1339",10141.04,259
"1340",10435.04,280
"1341",10484.04,299
"1342",10827.04,273
"1343",10876.04,277
"1344",10974.04,280
"1345",6858.04,276
"1346",7250.04,291
"1347",7740.04,292
"1348",8181.04,258
"1349",8083.04,286
"1350",8132.04,288
"1351",8426.04,267
"1352",8524.04,287
"1353",9357.04,251
"1354",9994.04,287
"1355",10043.04,296
"1356",10582.04,262
"1387",5780.04,252
"1388",6564.04,290
"1389",6809.04,286
"1390",7397.04,251
"1391",7642.04,280
"1392",7789.04,292
"1393",9308.04,270
"1394",9700.04,285
"1395",5241.04,260
"1396",5388.04,310
"1397",7005.04,312
"1398",8916.04,272
"1399",5290.04,269
"1400",5633.04,254
"1401",5682.04,296
"1402",6074.04,298
"1403",6417.04,271
"1404",7691.04,307
"1405",8475.04,259
"1406",8818.04,310
"1407",8867.04,273
"1408",10092.04,295
"1409",10533.04,276
"1410",10925.04,269
"1471",5220.04,304
"1472",5318.04,285
"1473",5416.04,252
"1474",5612.04,294
"1475",5710.04,270
"1476",5808.04,291
"1477",6004.04,286
"1478",6102.04,277
"1479",6200.04,283
"1480",6396.04,300
"1481",6494.04,273
"1482",6592.04,305
"1483",6788.04,295
"1484",6886.04,275
"1485",6984.04,268
"1486",7278.04,266
"1487",7327.04,296
"1488",7376.04,249
"1489",7572.04,284
"1490",7670.04,280
"1491",7719.04,264
"1492",7964.04,295
"1493",8062.04,280
"1494",8111.04,281
"1495",8356.04,261
"1496",8454.04,319
"1497",8503.04,206
"1498",8748.04,205
"1499",8895.04,267
"1500",9336.04,274
"1501",9728.04,276
"1502",9777.04,273
"1503",10120.04,318
"1504",10512.04,308
"1505",10561.04,310
"1506",10904.04,285
"1537",5367.04,260
"1538",5759.04,295
"1539",6151.04,268
"1540",6543.04,317
"1541",6935.04,295
"1542",7180.04,271
"1543",7768.04,242
"1544",8160.04,304
"1545",8552.04,293
"1546",8846.04,284
"1547",8944.04,275
"1548",9140.04,339
"1549",9238.04,300
"1550",9287.04,295
"1551",9581.04,296
"1552",9679.04,266
"1553",9973.04,294
"1554",10071.04,252
"1555",10169.04,275
"1556",10365.04,293
"1557",10463.04,286
"1558",10757.04,267
"1559",10855.04,293
"1560",10953.04,255
"1591",5024.04,280
"1592",5269.04,296
"1593",7866.04,246
"1594",7915.04,300
"1595",5465.04,281
"1596",5661.04,293
"1597",6053.04,283
"1598",6249.04,294
"1599",9042.04,266
"1600",9091.04,304
"1601",9434.04,280
"1602",9532.04,322
"1603",5857.04,241
"1604",6445.04,286
"1605",6641.04,296
"1606",6837.04,285
"1607",7033.04,304
"1608",7082.04,257
"1609",7131.04,280
"1610",7229.04,281
"1611",7425.04,299
"1612",7474.04,310
"1613",7523.04,270
"1614",7621.04,304
"1615",7817.04,245
"1616",8013.04,275
"1617",8258.04,311
"1618",8307.04,285
"1619",8797.04,285
"1620",9875.04,284
"1621",9924.04,300
"1622",10267.04,235
"1623",10316.04,263
"1624",10610.04,250
"1625",10659.04,293
"1626",10708.04,283
"1657",5514.04,286
"1658",5563.04,239
"1659",5955.04,275
"1660",6298.04,307
"1661",6690.04,282
"1662",6739.04,282
"1663",8601.04,299
"1664",8650.04,294
"1665",8699.04,241
"1666",9385.04,251
"1667",9630.04,286
"1668",9826.04,247
"1669",10022.04,250
"1670",10218.04,279
"1671",10414.04,276
"1672",10806.04,272
"1673",5073.04,284
"1674",5171.04,292
"1675",5906.04,260
"1676",6347.04,297
"1677",8209.04,299
"1678",8405.04,273
"1679",8993.04,296
"1680",9189.04,306
"1681",5004.26,287
"1682",5151.26,277
"1683",5396.26,287
"1684",5543.26,256
"1685",5837.26,284
"1686",5984.26,301
"1687",6229.26,302
"1688",6376.26,293
"1689",6621.26,395
"1690",6768.26,272
"1691",7013.26,277
"1692",7160.26,273
"1693",7405.26,261
"1694",7454.26,305
"1695",7503.26,262
"1696",7601.26,284
"1697",7846.26,302
"1698",7895.26,300
"1699",7944.26,267
"1700",8238.26,300
"1701",8287.26,274
"1702",8336.26,290
"1703",8679.26,294
"1704",8728.26,276
"1705",8777.26,304
"1706",9071.26,276
"1707",9120.26,290
"1708",9169.26,307
"1709",9463.26,273
"1710",9512.26,311
"1711",9855.26,285
"1712",9953.26,270
"1713",10296.26,288
"1714",10345.26,291
"1715",10688.26,269
"1716",10737.26,280
"1747",5053.26,251
"1748",5102.26,256
